"","X1","session_id","trial_num","category","age","submit_time","submit_date","num_strokes","draw_duration_old","draw_duration_new","trial_duration","mean_intensity","bounding_box","filename","fileNameShort","fullPath","age_numeric","fileNameShortNew","version"
"6423",4368,"cdm_run_v41541271359960",1,"square","age3",1541271422460,2018-11-03 18:57:02,3,10.826,10.896,17.353,0.0193120216836735,"(57, 165, 57, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age3_cdm_run_v41541271359960.png","square_sketch_age3_cdm_run_v41541271359960.png","sketches_full_dataset/square/square_sketch_age3_cdm_run_v41541271359960.png",3,"",0
"6424",4369,"cdm_run_v41541271359960",2,"shape","age3",1541271447011,2018-11-03 18:57:27,1,0,13.389,19.559,0.0251713966836735,"(3, 201, 49, 141)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age3_cdm_run_v41541271359960.png","shape_sketch_age3_cdm_run_v41541271359960.png","sketches_full_dataset/shape/shape_sketch_age3_cdm_run_v41541271359960.png",3,"",0
"6425",4370,"cdm_run_v41541271359960",3,"this square","age3",1541271483593,2018-11-03 18:58:03,10,13.552,13.799,30.098,0.0413145727040816,"(28, 133, 3, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age3_cdm_run_v41541271359960.png","this square_sketch_age3_cdm_run_v41541271359960.png","sketches_full_dataset/this square/this square_sketch_age3_cdm_run_v41541271359960.png",3,"square_sketch_age3_cdm_run_v41541271359960.png",0
"6426",4375,"cdm_run_v41541271796834",1,"square","age3",1541271829176,2018-11-03 19:03:49,1,0,6.073,8.482,0.0176977040816327,"(70, 169, 60, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age3_cdm_run_v41541271796834.png","square_sketch_age3_cdm_run_v41541271796834.png","sketches_full_dataset/square/square_sketch_age3_cdm_run_v41541271796834.png",3,"",0
"6427",4376,"cdm_run_v41541271796834",2,"shape","age3",1541271846785,2018-11-03 19:04:06,1,0,9.781,12.648,0.0246930803571429,"(4, 192, 52, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age3_cdm_run_v41541271796834.png","shape_sketch_age3_cdm_run_v41541271796834.png","sketches_full_dataset/shape/shape_sketch_age3_cdm_run_v41541271796834.png",3,"",0
"6428",4377,"cdm_run_v41541271796834",3,"this square","age3",1541271875444,2018-11-03 19:04:35,12,17.767,18.609,22.19,0.0416932397959184,"(24, 199, 27, 192)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age3_cdm_run_v41541271796834.png","this square_sketch_age3_cdm_run_v41541271796834.png","sketches_full_dataset/this square/this square_sketch_age3_cdm_run_v41541271796834.png",3,"square_sketch_age3_cdm_run_v41541271796834.png",0
"6429",4387,"cdm_run_v41541272155252",3,"this square","age10",1541272236476,2018-11-03 19:10:36,7,12.576,14.304,19.025,0.0872130102040816,"(9, 223, 7, 220)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age10_cdm_run_v41541272155252.png","this square_sketch_age10_cdm_run_v41541272155252.png","sketches_full_dataset/this square/this square_sketch_age10_cdm_run_v41541272155252.png",10,"square_sketch_age10_cdm_run_v41541272155252.png",0
"6430",4389,"cdm_run_v41541272274049",1,"square","age7",1541272421975,2018-11-03 19:13:41,1,0,3.367,7.879,0.0175382653061224,"(60, 160, 60, 159)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age7_cdm_run_v41541272274049.png","square_sketch_age7_cdm_run_v41541272274049.png","sketches_full_dataset/square/square_sketch_age7_cdm_run_v41541272274049.png",7,"",0
"6431",4390,"cdm_run_v41541272274049",2,"shape","age7",1541272438244,2018-11-03 19:13:58,1,0,8.504,11.312,0.029296875,"(10, 208, 43, 144)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age7_cdm_run_v41541272274049.png","shape_sketch_age7_cdm_run_v41541272274049.png","sketches_full_dataset/shape/shape_sketch_age7_cdm_run_v41541272274049.png",7,"",0
"6432",4391,"cdm_run_v41541272274049",3,"this square","age7",1541272449749,2018-11-03 19:14:09,1,0,2.124,5.009,0.0261080994897959,"(22, 181, 67, 199)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age7_cdm_run_v41541272274049.png","this square_sketch_age7_cdm_run_v41541272274049.png","sketches_full_dataset/this square/this square_sketch_age7_cdm_run_v41541272274049.png",7,"square_sketch_age7_cdm_run_v41541272274049.png",0
"6433",4400,"cdm_run_v41541274034866",1,"square","age4",1541274118728,2018-11-03 19:41:58,1,0,8.12,16.89,0.0217036033163265,"(52, 169, 52, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age4_cdm_run_v41541274034866.png","square_sketch_age4_cdm_run_v41541274034866.png","sketches_full_dataset/square/square_sketch_age4_cdm_run_v41541274034866.png",4,"",0
"6434",4401,"cdm_run_v41541274034866",2,"shape","age4",1541274146481,2018-11-03 19:42:26,3,14.452,19.358,22.767,0.0365911989795918,"(10, 207, 43, 153)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age4_cdm_run_v41541274034866.png","shape_sketch_age4_cdm_run_v41541274034866.png","sketches_full_dataset/shape/shape_sketch_age4_cdm_run_v41541274034866.png",4,"",0
"6435",4402,"cdm_run_v41541274034866",3,"this square","age4",1541274169228,2018-11-03 19:42:49,4,8.76,10.162,16.294,0.0112404336734694,"(72, 145, 112, 181)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age4_cdm_run_v41541274034866.png","this square_sketch_age4_cdm_run_v41541274034866.png","sketches_full_dataset/this square/this square_sketch_age4_cdm_run_v41541274034866.png",4,"square_sketch_age4_cdm_run_v41541274034866.png",0
"6436",4407,"cdm_run_v41541274872129",1,"square","age8",1541275444096,2018-11-03 20:04:04,1,0,8.694,13.387,0.0168805803571429,"(61, 160, 61, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age8_cdm_run_v41541274872129.png","square_sketch_age8_cdm_run_v41541274872129.png","sketches_full_dataset/square/square_sketch_age8_cdm_run_v41541274872129.png",8,"",0
"6437",4408,"cdm_run_v41541274872129",2,"shape","age8",1541275464082,2018-11-03 20:04:24,1,0,12.685,15.03,0.0289779974489796,"(13, 202, 39, 148)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age8_cdm_run_v41541274872129.png","shape_sketch_age8_cdm_run_v41541274872129.png","sketches_full_dataset/shape/shape_sketch_age8_cdm_run_v41541274872129.png",8,"",0
"6438",4409,"cdm_run_v41541274872129",3,"this square","age8",1541275481175,2018-11-03 20:04:41,1,0,4.597,10.681,0.0212053571428571,"(57, 160, 63, 190)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age8_cdm_run_v41541274872129.png","this square_sketch_age8_cdm_run_v41541274872129.png","sketches_full_dataset/this square/this square_sketch_age8_cdm_run_v41541274872129.png",8,"square_sketch_age8_cdm_run_v41541274872129.png",0
"6439",4418,"cdm_run_v41541276060535",1,"square","age5",1541276093825,2018-11-03 20:14:53,1,0,4.112,8.03,0.0184948979591837,"(52, 166, 66, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age5_cdm_run_v41541276060535.png","square_sketch_age5_cdm_run_v41541276060535.png","sketches_full_dataset/square/square_sketch_age5_cdm_run_v41541276060535.png",5,"",0
"6440",4419,"cdm_run_v41541276060535",2,"shape","age5",1541276115855,2018-11-03 20:15:15,2,11.161,11.325,17.042,0.0315688775510204,"(9, 204, 43, 157)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age5_cdm_run_v41541276060535.png","shape_sketch_age5_cdm_run_v41541276060535.png","sketches_full_dataset/shape/shape_sketch_age5_cdm_run_v41541276060535.png",5,"",0
"6441",4420,"cdm_run_v41541276060535",3,"this square","age5",1541276129494,2018-11-03 20:15:29,2,4.671,4.776,7.154,0.0235172193877551,"(51, 178, 58, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age5_cdm_run_v41541276060535.png","this square_sketch_age5_cdm_run_v41541276060535.png","sketches_full_dataset/this square/this square_sketch_age5_cdm_run_v41541276060535.png",5,"square_sketch_age5_cdm_run_v41541276060535.png",0
"6442",4430,"cdm_run_v41541276357293",1,"square","age3",1541276419292,2018-11-03 20:20:19,3,8.752,11.215,14.118,0.0209861288265306,"(52, 172, 54, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age3_cdm_run_v41541276357293.png","square_sketch_age3_cdm_run_v41541276357293.png","sketches_full_dataset/square/square_sketch_age3_cdm_run_v41541276357293.png",3,"",0
"6443",4431,"cdm_run_v41541276357293",2,"shape","age3",1541276454326,2018-11-03 20:20:54,7,16.453,28.172,30.097,0.0382453762755102,"(4, 196, 42, 145)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age3_cdm_run_v41541276357293.png","shape_sketch_age3_cdm_run_v41541276357293.png","sketches_full_dataset/shape/shape_sketch_age3_cdm_run_v41541276357293.png",3,"",0
"6444",4432,"cdm_run_v41541276357293",3,"this square","age3",1541276488168,2018-11-03 20:21:28,7,14.852,14.939,26.273,0.0293367346938776,"(21, 210, 40, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age3_cdm_run_v41541276357293.png","this square_sketch_age3_cdm_run_v41541276357293.png","sketches_full_dataset/this square/this square_sketch_age3_cdm_run_v41541276357293.png",3,"square_sketch_age3_cdm_run_v41541276357293.png",0
"6445",4435,"cdm_run_v41541276548903",1,"square","age5",1541276727785,2018-11-03 20:25:27,1,0,4.696,11.521,0.0175382653061224,"(63, 157, 60, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age5_cdm_run_v41541276548903.png","square_sketch_age5_cdm_run_v41541276548903.png","sketches_full_dataset/square/square_sketch_age5_cdm_run_v41541276548903.png",5,"",0
"6446",4436,"cdm_run_v41541276548903",2,"shape","age5",1541276748227,2018-11-03 20:25:48,1,0,9.532,15.471,0.0303332270408163,"(9, 210, 45, 147)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age5_cdm_run_v41541276548903.png","shape_sketch_age5_cdm_run_v41541276548903.png","sketches_full_dataset/shape/shape_sketch_age5_cdm_run_v41541276548903.png",5,"",0
"6447",4437,"cdm_run_v41541276548903",3,"this square","age5",1541276762843,2018-11-03 20:26:02,1,0,3.108,8.127,0.0165816326530612,"(31, 139, 91, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age5_cdm_run_v41541276548903.png","this square_sketch_age5_cdm_run_v41541276548903.png","sketches_full_dataset/this square/this square_sketch_age5_cdm_run_v41541276548903.png",5,"square_sketch_age5_cdm_run_v41541276548903.png",0
"6448",4447,"cdm_run_v41541276975214",1,"square","age5",1541277012597,2018-11-03 20:30:12,1,0,6.657,9.645,0.0189532844387755,"(55, 163, 61, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age5_cdm_run_v41541276975214.png","square_sketch_age5_cdm_run_v41541276975214.png","sketches_full_dataset/square/square_sketch_age5_cdm_run_v41541276975214.png",5,"",0
"6449",4448,"cdm_run_v41541276975214",2,"shape","age5",1541277033600,2018-11-03 20:30:33,1,0,12.968,16.018,0.0310905612244898,"(3, 207, 45, 153)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age5_cdm_run_v41541276975214.png","shape_sketch_age5_cdm_run_v41541276975214.png","sketches_full_dataset/shape/shape_sketch_age5_cdm_run_v41541276975214.png",5,"",0
"6450",4449,"cdm_run_v41541276975214",3,"this square","age5",1541277048631,2018-11-03 20:30:48,1,0,4.337,8.6,0.0113400829081633,"(93, 156, 96, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age5_cdm_run_v41541276975214.png","this square_sketch_age5_cdm_run_v41541276975214.png","sketches_full_dataset/this square/this square_sketch_age5_cdm_run_v41541276975214.png",5,"square_sketch_age5_cdm_run_v41541276975214.png",0
"6451",4458,"cdm_run_v41541277360074",1,"square","age6",1541277952541,2018-11-03 20:45:52,1,0,5.093,8.327,0.0185347576530612,"(60, 168, 58, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age6_cdm_run_v41541277360074.png","square_sketch_age6_cdm_run_v41541277360074.png","sketches_full_dataset/square/square_sketch_age6_cdm_run_v41541277360074.png",6,"",0
"6452",4459,"cdm_run_v41541277360074",2,"shape","age6",1541277969172,2018-11-03 20:46:09,2,8.976,9.586,11.628,0.0327248086734694,"(4, 207, 45, 148)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age6_cdm_run_v41541277360074.png","shape_sketch_age6_cdm_run_v41541277360074.png","sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v41541277360074.png",6,"",0
"6453",4460,"cdm_run_v41541277360074",3,"this square","age6",1541277980520,2018-11-03 20:46:20,1,0,2.814,4.931,0.0154057716836735,"(55, 153, 64, 138)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age6_cdm_run_v41541277360074.png","this square_sketch_age6_cdm_run_v41541277360074.png","sketches_full_dataset/this square/this square_sketch_age6_cdm_run_v41541277360074.png",6,"square_sketch_age6_cdm_run_v41541277360074.png",0
"6454",4466,"cdm_run_v41541278091520",1,"square","age6",1541278328504,2018-11-03 20:52:08,1,0,5.376,14.884,0.0190529336734694,"(58, 160, 60, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age6_cdm_run_v41541278091520.png","square_sketch_age6_cdm_run_v41541278091520.png","sketches_full_dataset/square/square_sketch_age6_cdm_run_v41541278091520.png",6,"",0
"6455",4467,"cdm_run_v41541278091520",2,"shape","age6",1541278355798,2018-11-03 20:52:35,1,0,14.971,22.295,0.031867825255102,"(10, 205, 40, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age6_cdm_run_v41541278091520.png","shape_sketch_age6_cdm_run_v41541278091520.png","sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v41541278091520.png",6,"",0
"6456",4468,"cdm_run_v41541278091520",3,"this square","age6",1541278373253,2018-11-03 20:52:53,1,0,5.103,11.005,0.0188137755102041,"(73, 183, 76, 178)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age6_cdm_run_v41541278091520.png","this square_sketch_age6_cdm_run_v41541278091520.png","sketches_full_dataset/this square/this square_sketch_age6_cdm_run_v41541278091520.png",6,"square_sketch_age6_cdm_run_v41541278091520.png",0
"6457",4478,"cdm_run_v41541278795117",1,"square","age10",1541278916639,2018-11-03 21:01:56,1,0,4.843,7.258,0.0186344068877551,"(63, 159, 61, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age10_cdm_run_v41541278795117.png","square_sketch_age10_cdm_run_v41541278795117.png","sketches_full_dataset/square/square_sketch_age10_cdm_run_v41541278795117.png",10,"",0
"6458",4479,"cdm_run_v41541278795117",2,"shape","age10",1541278931696,2018-11-03 21:02:11,1,0,7.518,10.09,0.0282206632653061,"(13, 208, 42, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age10_cdm_run_v41541278795117.png","shape_sketch_age10_cdm_run_v41541278795117.png","sketches_full_dataset/shape/shape_sketch_age10_cdm_run_v41541278795117.png",10,"",0
"6459",4480,"cdm_run_v41541278795117",3,"this square","age10",1541278946825,2018-11-03 21:02:26,1,0,5.89,8.678,0.0158442283163265,"(66, 163, 66, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age10_cdm_run_v41541278795117.png","this square_sketch_age10_cdm_run_v41541278795117.png","sketches_full_dataset/this square/this square_sketch_age10_cdm_run_v41541278795117.png",10,"square_sketch_age10_cdm_run_v41541278795117.png",0
"6460",4486,"cdm_run_v41541279089615",1,"square","age2",1541279135123,2018-11-03 21:05:35,5,8.716,9.142,12.19,0.095703125,"(1, 198, 37, 220)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age2_cdm_run_v41541279089615.png","square_sketch_age2_cdm_run_v41541279089615.png","sketches_full_dataset/square/square_sketch_age2_cdm_run_v41541279089615.png",2,"",0
"6461",4487,"cdm_run_v41541279089615",2,"shape","age2",1541279153929,2018-11-03 21:05:53,4,5.36,5.517,13.808,0.0944475446428571,"(0, 219, 7, 213)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age2_cdm_run_v41541279089615.png","shape_sketch_age2_cdm_run_v41541279089615.png","sketches_full_dataset/shape/shape_sketch_age2_cdm_run_v41541279089615.png",2,"",0
"6462",4488,"cdm_run_v41541279089615",3,"this square","age2",1541279170797,2018-11-03 21:06:10,5,2.813,6.509,10.397,0.0835459183673469,"(4, 186, 12, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age2_cdm_run_v41541279089615.png","this square_sketch_age2_cdm_run_v41541279089615.png","sketches_full_dataset/this square/this square_sketch_age2_cdm_run_v41541279089615.png",2,"square_sketch_age2_cdm_run_v41541279089615.png",0
"6463",4498,"cdm_run_v41541279592978",1,"square","age2",1541279647979,2018-11-03 21:14:07,30,15.844,16.324,19.471,0.054069674744898,"(67, 159, 40, 193)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age2_cdm_run_v41541279592978.png","square_sketch_age2_cdm_run_v41541279592978.png","sketches_full_dataset/square/square_sketch_age2_cdm_run_v41541279592978.png",2,"",0
